action_id,session_id,action_type,action_ts
1519,1153,add_to_cart,17/08/2025 14:00
1520,1153,purchase,17/08/2025 14:00
1521,1154,view,17/08/2025 15:00
1522,1155,view,28/08/2025 19:00
1523,1156,view,28/08/2025 20:00
1524,1157,view,04/07/2025 20:00
1525,1157,click_banner,04/07/2025 20:00
1526,1158,view,04/07/2025 21:00
1527,1159,view,23/07/2025 19:00
1528,1159,click_banner,23/07/2025 19:00
1529,1160,view,23/07/2025 20:00
1530,1160,add_to_cart,23/07/2025 20:00
1531,1161,view,23/07/2025 21:00
1532,1162,view,01/08/2025 10:00
1533,1163,view,01/08/2025 11:00
1534,1164,view,05/07/2025 02:00
1535,1164,add_to_cart,05/07/2025 02:00
1536,1164,purchase,05/07/2025 02:00
1537,1165,view,05/07/2025 03:00
1538,1166,view,06/08/2025 13:00
1539,1167,view,06/08/2025 14:00
1540,1168,view,06/08/2025 15:00
1541,1168,add_to_cart,06/08/2025 15:00
1542,1169,view,04/08/2025 03:00
1543,1170,view,04/08/2025 04:00
1544,1171,view,01/08/2025 01:00
1545,1171,click_banner,01/08/2025 01:00
1546,1172,view,01/08/2025 02:00
1547,1173,view,01/08/2025 03:00
1548,1173,click_banner,01/08/2025 03:00
1549,1173,add_to_cart,01/08/2025 03:00
1550,1174,view,09/07/2025 11:00
1551,1175,view,09/07/2025 12:00
1552,1176,view,09/07/2025 13:00
1553,1177,view,08/08/2025 15:00
1554,1178,view,08/08/2025 16:00
1555,1179,view,08/08/2025 17:00
1556,1179,add_to_cart,08/08/2025 17:00
1557,1179,purchase,08/08/2025 17:00
1558,1180,view,30/08/2025 20:00
1559,1180,add_to_cart,30/08/2025 20:00
1560,1180,purchase,30/08/2025 20:00
1561,1181,view,24/07/2025 18:00
1562,1182,view,06/07/2025 20:00
1563,1183,view,06/07/2025 21:00
1564,1183,add_to_cart,06/07/2025 21:00
1565,1184,view,24/07/2025 18:00
1566,1184,click_banner,24/07/2025 18:00
1567,1185,view,24/07/2025 19:00
1568,1185,click_banner,24/07/2025 19:00
1569,1186,view,30/08/2025 16:00
1570,1187,view,30/08/2025 17:00
1571,1187,click_banner,30/08/2025 17:00
1572,1188,view,30/08/2025 18:00
1573,1189,view,27/08/2025 00:00
1574,1190,view,11/07/2025 15:00
1575,1191,view,11/07/2025 16:00
1576,1192,view,11/07/2025 17:00
1577,1192,add_to_cart,11/07/2025 17:00
1578,1193,view,03/08/2025 02:00
1579,1194,view,03/08/2025 03:00
1580,1195,view,03/08/2025 04:00
1581,1195,add_to_cart,03/08/2025 04:00
1582,1196,view,14/08/2025 01:00
1583,1197,view,14/08/2025 02:00
1584,1198,view,14/08/2025 03:00
1585,1199,view,31/08/2025 03:00
1586,1200,view,31/08/2025 04:00
1587,1201,view,31/08/2025 05:00
1588,1202,view,28/07/2025 19:00
1589,1203,view,28/07/2025 20:00
1590,1204,view,28/07/2025 21:00
1591,1205,view,01/08/2025 17:00
1592,1205,click_banner,01/08/2025 17:00
1593,1206,view,01/08/2025 18:00
1594,1206,click_banner,01/08/2025 18:00
1595,1207,view,13/08/2025 22:00
1596,1208,view,13/08/2025 23:00
1597,1209,view,29/07/2025 23:00
1598,1210,view,30/07/2025 00:00
1599,1210,click_banner,30/07/2025 00:00
1600,1211,view,02/08/2025 21:00
1601,1212,view,02/08/2025 22:00
1602,1212,add_to_cart,02/08/2025 22:00
1603,1212,purchase,02/08/2025 22:00
1604,1213,view,02/08/2025 23:00
1605,1214,view,15/08/2025 03:00
1606,1214,click_banner,15/08/2025 03:00
1607,1215,view,09/08/2025 21:00
1608,1215,add_to_cart,09/08/2025 21:00
1609,1216,view,09/08/2025 22:00
1610,1217,view,08/07/2025 20:00
1611,1218,view,08/07/2025 21:00
1612,1219,view,07/07/2025 20:00
1613,1220,view,07/07/2025 21:00
1614,1220,add_to_cart,07/07/2025 21:00
1615,1221,view,18/08/2025 03:00
1616,1222,view,18/08/2025 04:00
1617,1223,view,15/08/2025 02:00
1618,1224,view,15/08/2025 03:00
1619,1224,add_to_cart,15/08/2025 03:00
1620,1225,view,15/08/2025 04:00
1621,1226,view,05/08/2025 22:00
1622,1227,view,13/07/2025 04:00
1623,1227,add_to_cart,13/07/2025 04:00
1624,1227,purchase,13/07/2025 04:00
1625,1228,view,13/07/2025 05:00
1626,1228,add_to_cart,13/07/2025 05:00
1627,1229,view,13/07/2025 06:00
1628,1229,click_banner,13/07/2025 06:00
1629,1229,add_to_cart,13/07/2025 06:00
1630,1229,purchase,13/07/2025 06:00
1631,1230,view,27/07/2025 08:00
1632,1231,view,27/07/2025 09:00
1633,1231,click_banner,27/07/2025 09:00
1634,1232,view,27/07/2025 10:00
1635,1233,view,04/07/2025 10:00
1636,1234,view,04/07/2025 11:00
1637,1234,add_to_cart,04/07/2025 11:00
1638,1234,purchase,04/07/2025 11:00
1639,1235,view,04/07/2025 12:00
1640,1236,view,17/07/2025 02:00
1641,1237,view,17/07/2025 03:00
1642,1238,view,17/07/2025 04:00
1643,1239,view,18/07/2025 00:00
1644,1239,click_banner,18/07/2025 00:00
1645,1239,add_to_cart,18/07/2025 00:00
1646,1239,purchase,18/07/2025 00:00
1647,1240,view,18/07/2025 01:00
1648,1241,view,26/08/2025 23:00
1649,1242,view,23/07/2025 21:00
1650,1243,view,23/07/2025 22:00
1651,1244,view,29/07/2025 21:00
1652,1244,add_to_cart,29/07/2025 21:00
1653,1244,purchase,29/07/2025 21:00
1654,1245,view,11/07/2025 06:00
1655,1246,view,15/08/2025 05:00
1656,1246,add_to_cart,15/08/2025 05:00
1657,1246,purchase,15/08/2025 05:00
1658,1247,view,15/08/2025 06:00
1659,1247,add_to_cart,15/08/2025 06:00
1660,1247,purchase,15/08/2025 06:00
1661,1248,view,15/08/2025 07:00
1662,1248,add_to_cart,15/08/2025 07:00
1663,1249,view,21/08/2025 10:00
1664,1250,view,21/08/2025 11:00
1665,1251,view,26/07/2025 10:00
1666,1251,click_banner,26/07/2025 10:00
1667,1251,add_to_cart,26/07/2025 10:00
1668,1252,view,26/07/2025 11:00
1669,1252,click_banner,26/07/2025 11:00
1670,1252,add_to_cart,26/07/2025 11:00
1671,1253,view,19/08/2025 00:00
1672,1254,view,19/08/2025 01:00
1673,1255,view,19/08/2025 02:00
1674,1256,view,16/08/2025 18:00
1675,1257,view,20/08/2025 23:00
1676,1258,view,21/08/2025 00:00
1677,1259,view,21/08/2025 01:00
1678,1259,add_to_cart,21/08/2025 01:00
1679,1260,view,18/08/2025 12:00
1680,1261,view,18/08/2025 13:00
1681,1262,view,29/07/2025 09:00
1682,1263,view,29/07/2025 10:00
1683,1264,view,21/08/2025 09:00
1684,1264,add_to_cart,21/08/2025 09:00
1685,1265,view,21/08/2025 10:00
1686,1266,view,05/08/2025 02:00
1687,1266,add_to_cart,05/08/2025 02:00
1688,1267,view,05/08/2025 03:00
1689,1268,view,20/07/2025 06:00
1690,1269,view,20/07/2025 07:00
1691,1269,add_to_cart,20/07/2025 07:00
1692,1270,view,27/07/2025 12:00
1693,1271,view,27/07/2025 13:00
1694,1271,add_to_cart,27/07/2025 13:00
1695,1271,purchase,27/07/2025 13:00
1696,1272,view,14/08/2025 10:00
1697,1273,view,10/07/2025 13:00
1698,1274,view,04/07/2025 20:00
1699,1275,view,04/07/2025 21:00
1700,1276,view,17/08/2025 05:00
1701,1277,view,17/07/2025 00:00
1702,1278,view,17/07/2025 01:00
1703,1279,view,23/07/2025 00:00
1704,1280,view,23/07/2025 01:00
1705,1281,view,23/07/2025 02:00
1706,1282,view,28/08/2025 03:00
1707,1283,view,10/08/2025 13:00
1708,1284,view,15/07/2025 19:00
1709,1285,view,07/07/2025 21:00
1710,1285,add_to_cart,07/07/2025 21:00
1711,1286,view,07/07/2025 22:00
1712,1287,view,07/07/2025 23:00
1713,1288,view,15/08/2025 15:00
1714,1289,view,15/08/2025 16:00
1715,1290,view,15/08/2025 17:00
1716,1291,view,24/08/2025 09:00
1717,1292,view,18/07/2025 03:00
1718,1292,add_to_cart,18/07/2025 03:00
1719,1293,view,18/07/2025 04:00
1720,1294,view,27/08/2025 09:00
1721,1295,view,27/08/2025 10:00
1722,1295,click_banner,27/08/2025 10:00
1723,1296,view,27/08/2025 11:00
1724,1296,click_banner,27/08/2025 11:00
1725,1296,add_to_cart,27/08/2025 11:00
1726,1296,purchase,27/08/2025 11:00
1727,1297,view,21/08/2025 07:00
1728,1297,add_to_cart,21/08/2025 07:00
1729,1297,purchase,21/08/2025 07:00
1730,1298,view,21/08/2025 08:00
1731,1298,click_banner,21/08/2025 08:00
1732,1299,view,21/08/2025 09:00
1733,1300,view,29/08/2025 20:00
1734,1301,view,29/08/2025 21:00
1735,1302,view,20/07/2025 11:00
1736,1302,add_to_cart,20/07/2025 11:00
1737,1303,view,19/08/2025 05:00
1738,1303,add_to_cart,19/08/2025 05:00
1739,1304,view,19/08/2025 06:00
1740,1304,add_to_cart,19/08/2025 06:00
1741,1304,purchase,19/08/2025 06:00
1742,1305,view,19/08/2025 07:00
1743,1306,view,02/07/2025 06:00
1744,1306,add_to_cart,02/07/2025 06:00
1745,1307,view,02/07/2025 07:00
1746,1308,view,02/07/2025 08:00
1747,1309,view,06/08/2025 03:00
1748,1310,view,06/08/2025 04:00
1749,1310,click_banner,06/08/2025 04:00
1750,1311,view,21/07/2025 22:00
1751,1312,view,05/07/2025 01:00
1752,1313,view,05/07/2025 02:00
1753,1314,view,05/07/2025 03:00
1754,1314,add_to_cart,05/07/2025 03:00
1755,1315,view,27/07/2025 00:00
1756,1316,view,02/07/2025 04:00
1757,1317,view,02/07/2025 05:00
1758,1317,add_to_cart,02/07/2025 05:00
1759,1318,view,02/07/2025 06:00
1760,1319,view,07/07/2025 19:00
1761,1320,view,07/07/2025 20:00
1762,1320,add_to_cart,07/07/2025 20:00
1763,1320,purchase,07/07/2025 20:00
1764,1321,view,07/07/2025 21:00
1765,1322,view,08/07/2025 12:00
1766,1323,view,08/07/2025 13:00
1767,1324,view,13/08/2025 15:00
1768,1324,add_to_cart,13/08/2025 15:00
1769,1325,view,13/08/2025 16:00
1770,1326,view,10/08/2025 08:00
1771,1327,view,25/08/2025 01:00
1772,1328,view,25/08/2025 02:00
1773,1329,view,25/08/2025 03:00
1774,1330,view,07/07/2025 20:00
1775,1331,view,05/07/2025 04:00
1776,1332,view,11/07/2025 00:00
1777,1332,click_banner,11/07/2025 00:00
1778,1333,view,11/07/2025 01:00
1779,1333,click_banner,11/07/2025 01:00
1780,1334,view,11/07/2025 02:00
1781,1335,view,08/07/2025 13:00
1782,1335,add_to_cart,08/07/2025 13:00
1783,1335,purchase,08/07/2025 13:00
1784,1336,view,08/07/2025 14:00
1785,1337,view,08/07/2025 15:00
1786,1338,view,10/08/2025 01:00
1787,1339,view,10/08/2025 02:00
1788,1339,add_to_cart,10/08/2025 02:00
1789,1339,purchase,10/08/2025 02:00
1790,1340,view,28/08/2025 02:00
1791,1341,view,28/08/2025 03:00
1792,1342,view,12/08/2025 19:00
1793,1342,add_to_cart,12/08/2025 19:00
1794,1343,view,12/08/2025 20:00
1795,1343,click_banner,12/08/2025 20:00
1796,1344,view,02/08/2025 11:00
1797,1345,view,07/07/2025 05:00
1798,1345,click_banner,07/07/2025 05:00
1799,1346,view,07/07/2025 06:00
1800,1347,view,22/08/2025 08:00
1801,1347,add_to_cart,22/08/2025 08:00
1802,1348,view,22/08/2025 09:00
1803,1349,view,22/08/2025 10:00
1804,1350,view,03/07/2025 17:00
1805,1351,view,03/07/2025 18:00
1806,1352,view,12/08/2025 01:00
1807,1353,view,12/08/2025 02:00
1808,1354,view,12/08/2025 03:00
1809,1355,view,04/07/2025 02:00
1810,1356,view,04/07/2025 03:00
1811,1357,view,04/07/2025 04:00
1812,1358,view,04/07/2025 14:00
1813,1359,view,04/07/2025 15:00
1814,1360,view,04/07/2025 16:00
1815,1361,view,09/07/2025 14:00
1816,1361,add_to_cart,09/07/2025 14:00
1817,1362,view,09/07/2025 15:00
1818,1362,add_to_cart,09/07/2025 15:00
1819,1363,view,09/07/2025 16:00
1820,1364,view,11/07/2025 23:00
1821,1365,view,12/07/2025 00:00
1822,1366,view,12/07/2025 01:00
1823,1367,view,15/08/2025 08:00
1824,1367,add_to_cart,15/08/2025 08:00
1825,1367,purchase,15/08/2025 08:00
1826,1368,view,15/08/2025 09:00
1827,1369,view,15/08/2025 10:00
1828,1369,add_to_cart,15/08/2025 10:00
1829,1370,view,27/07/2025 01:00
1830,1371,view,27/07/2025 02:00
1831,1372,view,27/07/2025 03:00
1832,1373,view,04/07/2025 12:00
1833,1374,view,04/07/2025 13:00
1834,1375,view,04/07/2025 14:00
1835,1375,add_to_cart,04/07/2025 14:00
1836,1376,view,02/07/2025 15:00
1837,1376,click_banner,02/07/2025 15:00
1838,1376,add_to_cart,02/07/2025 15:00
1839,1377,view,02/07/2025 16:00
1840,1378,view,02/07/2025 17:00
1841,1379,view,24/07/2025 03:00
1842,1379,click_banner,24/07/2025 03:00
1843,1380,view,24/07/2025 04:00
1844,1381,view,24/07/2025 05:00
1845,1382,view,03/08/2025 13:00
1846,1383,view,03/08/2025 14:00
1847,1383,add_to_cart,03/08/2025 14:00
1848,1383,purchase,03/08/2025 14:00
1849,1384,view,03/08/2025 15:00
1850,1385,view,16/08/2025 04:00
1851,1386,view,16/08/2025 05:00
1852,1386,add_to_cart,16/08/2025 05:00
1853,1386,purchase,16/08/2025 05:00
1854,1387,view,03/08/2025 20:00
1855,1388,view,03/08/2025 21:00
1856,1389,view,03/08/2025 22:00
1857,1390,view,17/07/2025 20:00
1858,1390,add_to_cart,17/07/2025 20:00
1859,1391,view,17/07/2025 21:00
1860,1392,view,17/07/2025 22:00
1861,1393,view,14/08/2025 10:00
1862,1394,view,14/08/2025 11:00
1863,1395,view,24/08/2025 23:00
1864,1396,view,15/07/2025 23:00
1865,1397,view,16/07/2025 00:00
1866,1398,view,16/07/2025 01:00
1867,1399,view,01/07/2025 03:00
1868,1400,view,01/07/2025 04:00
1869,1401,view,03/07/2025 08:00
1870,1401,click_banner,03/07/2025 08:00
1871,1401,add_to_cart,03/07/2025 08:00
1872,1402,view,03/07/2025 09:00
1873,1403,view,28/08/2025 14:00
1874,1404,view,28/08/2025 15:00
1875,1405,view,28/08/2025 16:00
1876,1406,view,08/08/2025 02:00
1877,1407,view,01/08/2025 09:00
1878,1408,view,01/08/2025 10:00
1879,1409,view,30/07/2025 06:00
1880,1409,add_to_cart,30/07/2025 06:00
1881,1410,view,13/07/2025 22:00
1882,1411,view,04/08/2025 09:00
1883,1412,view,04/08/2025 10:00
1884,1413,view,04/08/2025 11:00
1885,1414,view,05/07/2025 18:00
1886,1415,view,05/07/2025 19:00
1887,1416,view,30/07/2025 09:00
1888,1416,click_banner,30/07/2025 09:00
1889,1417,view,11/08/2025 03:00
1890,1418,view,11/08/2025 04:00
1891,1419,view,03/08/2025 20:00
1892,1420,view,29/07/2025 00:00
1893,1421,view,29/07/2025 01:00
1894,1422,view,29/07/2025 02:00
1895,1423,view,15/07/2025 01:00
1896,1423,add_to_cart,15/07/2025 01:00
1897,1423,purchase,15/07/2025 01:00
1898,1424,view,01/08/2025 08:00
1899,1425,view,01/08/2025 09:00
1900,1425,add_to_cart,01/08/2025 09:00
1901,1425,purchase,01/08/2025 09:00
1902,1426,view,09/07/2025 16:00
1903,1426,add_to_cart,09/07/2025 16:00
1904,1426,purchase,09/07/2025 16:00
1905,1427,view,09/07/2025 17:00
1906,1428,view,11/07/2025 08:00
1907,1428,add_to_cart,11/07/2025 08:00
1908,1429,view,31/08/2025 01:00
1909,1430,view,31/08/2025 02:00
1910,1431,view,31/08/2025 03:00
1911,1432,view,16/07/2025 07:00
1912,1433,view,16/07/2025 08:00
1913,1434,view,01/08/2025 05:00
1914,1435,view,01/08/2025 06:00
1915,1436,view,30/08/2025 00:00
1916,1437,view,30/08/2025 01:00
1917,1437,add_to_cart,30/08/2025 01:00
1918,1438,view,28/08/2025 12:00
1919,1438,click_banner,28/08/2025 12:00
1920,1438,add_to_cart,28/08/2025 12:00
1921,1438,purchase,28/08/2025 12:00
1922,1439,view,28/08/2025 13:00
1923,1440,view,28/08/2025 14:00
1924,1441,view,03/07/2025 02:00
1925,1442,view,07/07/2025 06:00
1926,1443,view,07/07/2025 07:00
1927,1444,view,07/07/2025 08:00
1928,1444,click_banner,07/07/2025 08:00
1929,1445,view,21/07/2025 15:00
1930,1446,view,21/07/2025 16:00
1931,1447,view,20/07/2025 17:00
1932,1448,view,19/07/2025 06:00
1933,1449,view,19/07/2025 07:00
1934,1450,view,18/07/2025 07:00
1935,1450,add_to_cart,18/07/2025 07:00
1936,1451,view,18/07/2025 08:00
1937,1452,view,18/07/2025 09:00
1938,1453,view,21/08/2025 05:00
1939,1454,view,17/07/2025 22:00
1940,1455,view,17/07/2025 23:00
1941,1455,add_to_cart,17/07/2025 23:00
1942,1455,purchase,17/07/2025 23:00
1943,1456,view,10/08/2025 04:00
1944,1457,view,10/08/2025 05:00
1945,1458,view,23/08/2025 04:00
1946,1459,view,23/08/2025 05:00
1947,1460,view,23/08/2025 06:00
1948,1461,view,11/07/2025 10:00
1949,1462,view,11/07/2025 11:00
1950,1462,add_to_cart,11/07/2025 11:00
1951,1462,purchase,11/07/2025 11:00
1952,1463,view,12/08/2025 04:00
1953,1464,view,12/08/2025 05:00
1954,1464,add_to_cart,12/08/2025 05:00
1955,1464,purchase,12/08/2025 05:00
1956,1465,view,12/08/2025 06:00
1957,1466,view,16/08/2025 03:00
1958,1467,view,16/08/2025 04:00
1959,1467,add_to_cart,16/08/2025 04:00
1960,1467,purchase,16/08/2025 04:00
1961,1468,view,16/08/2025 05:00
1962,1469,view,18/08/2025 02:00
1963,1470,view,18/08/2025 03:00
1964,1470,click_banner,18/08/2025 03:00
1965,1471,view,18/08/2025 04:00
1966,1472,view,29/07/2025 15:00
1967,1473,view,29/07/2025 16:00
1968,1473,click_banner,29/07/2025 16:00
1969,1474,view,17/07/2025 14:00
1970,1474,add_to_cart,17/07/2025 14:00
1971,1475,view,17/07/2025 15:00
1972,1476,view,17/07/2025 16:00
1973,1477,view,12/08/2025 15:00
1974,1478,view,25/07/2025 18:00
1975,1479,view,25/07/2025 19:00
1976,1480,view,25/07/2025 20:00
1977,1481,view,15/08/2025 07:00
1978,1482,view,15/08/2025 08:00
1979,1483,view,15/08/2025 09:00
1980,1484,view,15/08/2025 22:00
1981,1485,view,20/08/2025 17:00
1982,1485,click_banner,20/08/2025 17:00
1983,1486,view,20/08/2025 18:00
1984,1487,view,17/08/2025 19:00
1985,1488,view,17/08/2025 20:00
1986,1489,view,17/08/2025 21:00
1987,1490,view,18/07/2025 17:00
1988,1491,view,13/07/2025 08:00
1989,1491,add_to_cart,13/07/2025 08:00
1990,1492,view,13/07/2025 09:00
1991,1493,view,13/07/2025 10:00
1992,1494,view,27/08/2025 06:00
1993,1495,view,27/08/2025 07:00
1994,1496,view,27/08/2025 08:00
1995,1497,view,22/08/2025 10:00
1996,1497,add_to_cart,22/08/2025 10:00
1997,1498,view,22/08/2025 11:00
1998,1499,view,22/08/2025 12:00
1999,1500,view,14/07/2025 02:00
2000,1501,view,03/08/2025 10:00
2001,1501,add_to_cart,03/08/2025 10:00
2002,1502,view,03/08/2025 11:00
2003,1502,click_banner,03/08/2025 11:00
2004,1503,view,03/08/2025 12:00
2005,1504,view,01/08/2025 01:00
2006,1505,view,01/08/2025 02:00
2007,1506,view,01/08/2025 03:00
2008,1507,view,17/07/2025 00:00
2009,1508,view,19/07/2025 22:00
2010,1509,view,19/07/2025 23:00
2011,1509,add_to_cart,19/07/2025 23:00
2012,1509,purchase,19/07/2025 23:00
2013,1510,view,20/07/2025 00:00
2014,1511,view,10/07/2025 16:00
2015,1512,view,10/07/2025 17:00
2016,1512,add_to_cart,10/07/2025 17:00
2017,1513,view,01/07/2025 13:00
2018,1514,view,01/07/2025 14:00
2019,1515,view,01/07/2025 15:00
2020,1516,view,27/08/2025 08:00
2021,1517,view,13/07/2025 13:00
2022,1518,view,13/07/2025 14:00
2023,1519,view,13/07/2025 15:00
2024,1520,view,18/07/2025 21:00
2025,1521,view,18/07/2025 22:00
2026,1522,view,22/08/2025 15:00
2027,1523,view,09/08/2025 14:00
2028,1524,view,09/08/2025 15:00
2029,1525,view,15/08/2025 11:00
2030,1526,view,15/08/2025 12:00
2031,1527,view,15/08/2025 13:00
2032,1528,view,30/08/2025 08:00
2033,1529,view,30/08/2025 09:00
2034,1530,view,30/08/2025 10:00
2035,1531,view,01/07/2025 16:00
2036,1532,view,11/08/2025 23:00
2037,1533,view,12/08/2025 00:00
2038,1534,view,12/08/2025 01:00
2039,1535,view,25/07/2025 10:00
2040,1536,view,25/07/2025 11:00
2041,1537,view,04/08/2025 09:00
2042,1538,view,18/08/2025 10:00
2043,1539,view,18/08/2025 11:00
2044,1539,click_banner,18/08/2025 11:00
2045,1540,view,18/08/2025 10:00
2046,1541,view,18/08/2025 11:00
2047,1542,view,18/08/2025 12:00
2048,1543,view,14/07/2025 23:00
2049,1544,view,02/08/2025 16:00
2050,1544,add_to_cart,02/08/2025 16:00
2051,1545,view,06/08/2025 08:00
2052,1546,view,30/08/2025 08:00
2053,1547,view,30/08/2025 09:00
2054,1548,view,31/08/2025 10:00
2055,1549,view,02/07/2025 00:00
2056,1550,view,02/07/2025 01:00
2057,1551,view,02/07/2025 02:00
2058,1552,view,30/08/2025 12:00
2059,1552,add_to_cart,30/08/2025 12:00
2060,1553,view,25/07/2025 19:00
2061,1554,view,08/08/2025 15:00
2062,1555,view,12/08/2025 04:00
2063,1555,add_to_cart,12/08/2025 04:00
2064,1556,view,12/08/2025 05:00
2065,1557,view,12/08/2025 06:00
2066,1558,view,06/07/2025 17:00
2067,1559,view,06/07/2025 18:00
2068,1560,view,06/07/2025 19:00
2069,1561,view,02/07/2025 17:00
2070,1562,view,09/07/2025 06:00
2071,1563,view,09/07/2025 07:00
2072,1564,view,13/08/2025 14:00
2073,1565,view,13/08/2025 15:00
2074,1565,click_banner,13/08/2025 15:00
2075,1566,view,13/08/2025 16:00
2076,1567,view,18/08/2025 14:00
2077,1568,view,18/08/2025 15:00
2078,1569,view,18/08/2025 16:00
2079,1569,add_to_cart,18/08/2025 16:00
2080,1570,view,03/07/2025 20:00
2081,1571,view,14/07/2025 03:00
2082,1572,view,14/07/2025 04:00
2083,1573,view,14/07/2025 05:00
2084,1574,view,24/08/2025 04:00
2085,1574,add_to_cart,24/08/2025 04:00
2086,1575,view,24/08/2025 05:00
2087,1576,view,24/08/2025 06:00
2088,1577,view,03/08/2025 11:00
2089,1577,add_to_cart,03/08/2025 11:00
2090,1577,purchase,03/08/2025 11:00
2091,1578,view,03/08/2025 12:00
2092,1579,view,03/08/2025 13:00
2093,1580,view,17/08/2025 01:00
2094,1581,view,17/08/2025 02:00
2095,1582,view,07/07/2025 09:00
2096,1583,view,07/07/2025 10:00
2097,1584,view,30/07/2025 18:00
2098,1585,view,30/07/2025 19:00
2099,1586,view,30/07/2025 20:00
2100,1587,view,07/08/2025 03:00
2101,1588,view,07/08/2025 04:00
2102,1589,view,07/08/2025 05:00
2103,1590,view,30/08/2025 11:00
2104,1591,view,30/08/2025 12:00
2105,1592,view,29/08/2025 23:00
2106,1593,view,30/08/2025 00:00
2107,1594,view,30/08/2025 01:00
2108,1595,view,04/07/2025 12:00
2109,1595,add_to_cart,04/07/2025 12:00
2110,1595,purchase,04/07/2025 12:00
2111,1596,view,04/07/2025 13:00
2112,1597,view,27/07/2025 11:00
2113,1598,view,27/07/2025 12:00
2114,1599,view,27/07/2025 13:00
2115,1600,view,20/07/2025 13:00
2116,1601,view,31/07/2025 04:00
2117,1601,add_to_cart,31/07/2025 04:00
2118,1601,purchase,31/07/2025 04:00
2119,1602,view,31/07/2025 05:00
2120,1603,view,31/07/2025 06:00
2121,1604,view,18/07/2025 03:00
2122,1605,view,18/07/2025 04:00
2123,1606,view,22/08/2025 16:00
2124,1607,view,22/08/2025 17:00
2125,1607,add_to_cart,22/08/2025 17:00
2126,1607,purchase,22/08/2025 17:00
2127,1608,view,25/07/2025 09:00
2128,1609,view,05/07/2025 06:00
2129,1609,click_banner,05/07/2025 06:00
2130,1610,view,05/07/2025 07:00
2131,1610,add_to_cart,05/07/2025 07:00
2132,1610,purchase,05/07/2025 07:00
2133,1611,view,27/08/2025 00:00
2134,1612,view,10/07/2025 20:00
2135,1613,view,10/07/2025 21:00
2136,1614,view,10/07/2025 22:00
2137,1615,view,02/08/2025 00:00
2138,1616,view,02/08/2025 01:00
2139,1617,view,02/08/2025 02:00
2140,1617,add_to_cart,02/08/2025 02:00
2141,1618,view,31/07/2025 17:00
2142,1619,view,31/07/2025 18:00
2143,1620,view,22/07/2025 09:00
2144,1621,view,22/07/2025 10:00
2145,1621,add_to_cart,22/07/2025 10:00
2146,1622,view,22/07/2025 11:00
2147,1623,view,09/08/2025 14:00
2148,1624,view,09/08/2025 15:00
2149,1625,view,09/08/2025 16:00
2150,1626,view,25/08/2025 05:00
2151,1627,view,18/07/2025 03:00
2152,1628,view,11/08/2025 12:00
2153,1628,add_to_cart,11/08/2025 12:00
2154,1628,purchase,11/08/2025 12:00
2155,1629,view,22/07/2025 16:00
2156,1629,add_to_cart,22/07/2025 16:00
2157,1630,view,24/07/2025 04:00
2158,1631,view,24/07/2025 05:00
2159,1631,click_banner,24/07/2025 05:00
2160,1632,view,03/08/2025 10:00
2161,1633,view,03/08/2025 11:00
2162,1633,add_to_cart,03/08/2025 11:00
2163,1634,view,26/07/2025 10:00
2164,1635,view,26/07/2025 11:00
2165,1635,click_banner,26/07/2025 11:00
2166,1636,view,26/08/2025 05:00
2167,1637,view,18/07/2025 13:00
2168,1638,view,18/07/2025 14:00
2169,1639,view,18/07/2025 15:00
2170,1639,add_to_cart,18/07/2025 15:00
2171,1639,purchase,18/07/2025 15:00
2172,1640,view,03/07/2025 03:00
2173,1641,view,03/07/2025 04:00
2174,1642,view,03/07/2025 05:00
2175,1642,add_to_cart,03/07/2025 05:00
2176,1642,purchase,03/07/2025 05:00
2177,1643,view,05/08/2025 12:00
2178,1644,view,05/08/2025 13:00
2179,1644,click_banner,05/08/2025 13:00
2180,1644,add_to_cart,05/08/2025 13:00
2181,1645,view,10/08/2025 02:00
2182,1645,click_banner,10/08/2025 02:00
2183,1646,view,22/08/2025 11:00
2184,1647,view,22/08/2025 12:00
2185,1648,view,10/07/2025 07:00
2186,1649,view,10/07/2025 08:00
2187,1650,view,10/07/2025 09:00
2188,1651,view,15/07/2025 10:00
2189,1651,click_banner,15/07/2025 10:00
2190,1652,view,15/07/2025 11:00
2191,1653,view,15/07/2025 12:00
2192,1654,view,30/07/2025 10:00
2193,1655,view,29/07/2025 21:00
2194,1656,view,29/07/2025 22:00
2195,1657,view,29/07/2025 23:00
2196,1658,view,29/08/2025 11:00
2197,1659,view,29/08/2025 12:00
2198,1659,click_banner,29/08/2025 12:00
2199,1660,view,29/08/2025 13:00
2200,1661,view,29/08/2025 19:00
2201,1662,view,29/08/2025 20:00
2202,1663,view,20/08/2025 05:00
2203,1664,view,20/08/2025 06:00
2204,1665,view,28/07/2025 08:00
2205,1666,view,28/07/2025 09:00
2206,1666,click_banner,28/07/2025 09:00
2207,1667,view,06/07/2025 01:00
2208,1668,view,08/08/2025 10:00
2209,1669,view,08/08/2025 11:00
2210,1670,view,21/08/2025 16:00
2211,1671,view,06/07/2025 20:00
2212,1671,add_to_cart,06/07/2025 20:00
2213,1671,purchase,06/07/2025 20:00
2214,1672,view,31/07/2025 13:00
2215,1673,view,31/07/2025 14:00
2216,1673,click_banner,31/07/2025 14:00
2217,1674,view,29/08/2025 15:00
2218,1675,view,29/08/2025 16:00
